,item_sku_id,item_first_cate_cd,item_second_cate_cd,item_third_cate_cd,price
101503442,1218884945,1320,1585,1602,100.0
101503443,1218886529,1320,1585,1602,100.0
101503481,1219182947,1320,1585,1602,228.0
101504052,1230375115,1320,1585,1602,9.9
101506550,1282830602,1320,1585,1602,3.0
101507941,1314523128,1320,1585,1602,148.8
101509022,1337286,1320,1585,1602,49.5
101513876,1432642327,1320,1585,1602,10.9
101513967,1433482225,1320,1585,1602,15.8
101513970,1433490790,1320,1585,1602,62.8
101513971,1433491201,1320,1585,1602,8.9
101513972,1433494747,1320,1585,1602,28.0
101513973,1433497243,1320,1585,1602,12.6
101513974,1433498035,1320,1585,1602,24.8
101515265,1450719186,1320,1585,1602,6.8
101515266,1450723293,1320,1585,1602,3.0
101515267,1450727514,1320,1585,1602,3.6
101515270,1450741125,1320,1585,1602,1.8
101515274,1450752330,1320,1585,1602,4.2
101515850,1457159244,1320,1585,1602,3.4
101515907,1457491203,1320,1585,1602,2.8
101517092,1470673745,1320,1585,1602,12.5
101517170,1471361887,1320,1585,1602,39.0
101517175,1471432378,1320,1585,1602,3.7
101517176,1471435663,1320,1585,1602,2.75
101517310,1472445838,1320,1585,1602,158.0
101518233,1480880083,1320,1585,1602,198.0
101520486,1502237192,1320,1585,1602,3.5
101520488,1502251736,1320,1585,1602,2.0
101520540,1502618900,1320,1585,1602,3.8
101520841,1504605214,1320,1585,1602,3.2
101522644,1519838230,1320,1585,1602,5.3
101523466,1530241822,1320,1585,1602,384.0
101525868,1550993927,1320,1585,1602,6.6
101525886,1551049061,1320,1585,1602,5.3
101528030,1560768016,1320,1585,1602,2016.0
101529030,1564961309,1320,1585,1602,50.0
101530371,1572248331,1320,1585,1602,19.9
101531083,1575830698,1320,1585,1602,2.2
101531407,1577586126,1320,1585,1602,14.9
101531903,1579988544,1320,1585,1602,52.0
101532788,1586685270,1320,1585,1602,12.8
101534832,1602594421,1320,1585,1602,2.0
101534857,1602651067,1320,1585,1602,7.0
101537233,1620135219,1320,1585,1602,32.5
101538052,1626356728,1320,1585,1602,19.0
101538370,1629351108,1320,1585,1602,58.0
101539426,1639123610,1320,1585,1602,56.9
101539488,1639438091,1320,1585,1602,15.0
101539651,1640763533,1320,1585,1602,196.0
101542798,1667027232,1320,1585,1602,13.8
101543580,1674388975,1320,1585,1602,35.9
101545349,1690971904,1320,1585,1602,135.0
101545796,1693766156,1320,1585,1602,7.5
101552262,1749764880,1320,1585,1602,74.8
101552914,1756040616,1320,1585,1602,22.3
101559391,1951704735,1320,1585,1602,53.0
101559802,1954212596,1320,1585,1602,229.0
101561373,1966924698,1320,1585,1602,58.0
101563163,2573423,1320,1585,1602,72.0
101563253,2853233,1320,1585,1602,102.9
101563275,2965019,1320,1585,1602,179.8
101563359,3248474,1320,1585,1602,48.0
101563522,3749744,1320,1585,1602,5.0
101563526,3759512,1320,1585,1602,4.6
101563562,387194,1320,1585,1602,179.0
101563743,4643014,1320,1585,1602,79.0
101563754,4695514,1320,1585,1602,45.9
101563844,678878,1320,1585,1602,109.0
101563924,856814,1320,1585,1602,2.5
101563930,870425,1320,1585,1602,50.85
101564464,1000372,1320,1585,1602,37.5
101568944,10043914359,1320,1585,1602,58.5
101573914,10082650290,1320,1585,1602,35.8
101585937,10150812696,1320,1585,1602,45.0
101586650,10156410102,1320,1585,1602,159.0
101591383,1019336417,1320,1585,1602,178.0
101595008,1022144878,1320,1585,1602,52.0
101600561,10262958657,1320,1585,1602,59.9
101601022,10266391579,1320,1585,1602,42.0
101601146,1026721839,1320,1585,1602,36.0
101603256,10286059185,1320,1585,1602,1.7
101604427,10296215393,1320,1585,1602,8.4
101604839,1030146226,1320,1585,1602,14.9
101610897,1035688433,1320,1585,1602,35.0
101612054,10365563493,1320,1585,1602,435.0
101614230,10378787785,1320,1585,1602,98.0
101614417,10379847217,1320,1585,1602,64.0
101616136,10388438488,1320,1585,1602,216.0
101617166,10394253073,1320,1585,1602,78.0
101617594,10398512475,1320,1585,1602,95.0
101617645,10398965547,1320,1585,1602,118.0
101618140,10400707404,1320,1585,1602,128.0
101619923,1041722394,1320,1585,1602,20.8
101620276,1042046499,1320,1585,1602,6.9
101620466,10422607333,1320,1585,1602,6.2
101620749,10425364763,1320,1585,1602,4.5
101623806,10455653031,1320,1585,1602,47.5
101624578,10462256559,1320,1585,1602,36.0
101627677,10496647802,1320,1585,1602,66.53125
101631025,10518807919,1320,1585,1602,13.0
101632185,1052706617,1320,1585,1602,56.0
101632217,1052718995,1320,1585,1602,69.0
101632218,1052719787,1320,1585,1602,79.0
101632559,10529786304,1320,1585,1602,29.9
101633259,10534303273,1320,1585,1602,54.640625
101635641,10552919940,1320,1585,1602,58.0
101636101,10556124274,1320,1585,1602,169.0
101641331,1060553786,1320,1585,1602,1188.0
101646169,10651820930,1320,1585,1602,6.9
101646778,10659014975,1320,1585,1602,37.9
101650224,1069538953,1320,1585,1602,48.0
101650335,1069634929,1320,1585,1602,106.0
101655988,1075484321,1320,1585,1602,6.9
101667817,1086779212,1320,1585,1602,69.0
101668634,1087546554,1320,1585,1602,89.0
101679014,10963317180,1320,1585,1602,59.0
101679047,10963389477,1320,1585,1602,41.0
101685965,11006244641,1320,1585,1602,60.0
101699609,1107933786,1320,1585,1602,34.0
101702444,1109752,1320,1585,1602,42.0
101703509,1110320588,1320,1585,1602,780.0
101712842,11150890941,1320,1585,1602,130.0
101718660,11171305183,1320,1585,1602,54.9
101727870,11210402411,1320,1585,1602,88.0
101731817,11221550017,1320,1585,1602,42.0
101738707,1124925809,1320,1585,1602,30.85
101755972,1136732251,1320,1585,1602,30.0
101756948,1137540099,1320,1585,1602,3.8
101760976,11405246677,1320,1585,1602,46.0
101765427,1143343318,1320,1585,1602,999999.0
101767450,11453408962,1320,1585,1602,76.78
101774857,1151018776,1320,1585,1602,189.0
101778489,11542621519,1320,1585,1602,238.0
101797622,1166646058,1320,1585,1602,58.0
101810806,11748959966,1320,1585,1602,66.8
101825113,1202433745,1320,1585,1602,2.9
101825772,1218855384,1320,1585,1602,100.0
101825773,1218858024,1320,1585,1602,100.0
101825840,1220127219,1320,1585,1602,8.8
101825938,1221971255,1320,1585,1602,48.0
101826080,1225626427,1320,1585,1602,100.0
101826385,1230375116,1320,1585,1602,9.9
101826976,1242480378,1320,1585,1602,158.0
101827159,1245576218,1320,1585,1602,8.9
101828657,1277620,1320,1585,1602,200.9
101829754,1305493,1320,1585,1602,74.2
101831325,1335913505,1320,1585,1602,4.0
101833504,1378653822,1320,1585,1602,79.0
101836312,1432659719,1320,1585,1602,18.8
101836381,1433083094,1320,1585,1602,5.29
101836401,1433476391,1320,1585,1602,6.2
101836410,1433497244,1320,1585,1602,7.0
101836437,1433522360,1320,1585,1602,196.0
101837726,1450741771,1320,1585,1602,3.5
101838319,1457211286,1320,1585,1602,45.0
101839542,1470651720,1320,1585,1602,8.3
101839546,1470669114,1320,1585,1602,43.8
101839549,1470681930,1320,1585,1602,45.0
101839550,1470684306,1320,1585,1602,3.1
101840166,1475696478,1320,1585,1602,15.5
101840802,1481817937,1320,1585,1602,4.3
101841469,1489176304,1320,1585,1602,12.9
101842940,1502220210,1320,1585,1602,4.0
101842947,1502251737,1320,1585,1602,2.5
101844592,1514972279,1320,1585,1602,11.8
101845038,1519316124,1320,1585,1602,4.2
101846247,1533477939,1320,1585,1602,6.9
101847100,1542471924,1320,1585,1602,5.8
101847417,1546010572,1320,1585,1602,2.6
101848317,1551049851,1320,1585,1602,16.3
101849452,1557007440,1320,1585,1602,10.0
101849794,1558309947,1320,1585,1602,168.0
101853559,1575838064,1320,1585,1602,3.5
101853561,1575840467,1320,1585,1602,3.5
101853878,1577586127,1320,1585,1602,15.9
101853986,1578410896,1320,1585,1602,45.6
101855271,1586685271,1320,1585,1602,39.0
101855483,1588266258,1320,1585,1602,46.9
101857049,1601039553,1320,1585,1602,32.5
101857299,1602579230,1320,1585,1602,11.5
101858350,1610436992,1320,1585,1602,35.0
101860713,1627749247,1320,1585,1602,39.6
101861657,1637432683,1320,1585,1602,33.9
101862437,1643403790,1320,1585,1602,199.0
101865286,1667027233,1320,1585,1602,13.8
101866050,1674388976,1320,1585,1602,3.8
101873775,1736975328,1320,1585,1602,167.6875
101874745,1749626053,1320,1585,1602,63.0
101879052,1790748009,1320,1585,1602,36.0
101881357,1878663,1320,1585,1602,73.8
101882469,1955024261,1320,1585,1602,49.0
101882697,1956912929,1320,1585,1602,136.0
101885868,2257449,1320,1585,1602,29.9
101885890,2322279,1320,1585,1602,169.0
101885947,2543070,1320,1585,1602,68.9
101886072,2953932,1320,1585,1602,60.0
101886250,3596769,1320,1585,1602,9.9
101886417,4191080,1320,1585,1602,26.5
101886488,4491476,1320,1585,1602,67.9
101886499,4542170,1320,1585,1602,99.0
101886695,856815,1320,1585,1602,2.5
101886700,870426,1320,1585,1602,40.8
101887254,1000373,1320,1585,1602,45.9
101887386,10004566918,1320,1585,1602,7680.0
101889045,10022286645,1320,1585,1602,62.5
101891813,10044273838,1320,1585,1602,480.0
101895193,10072630601,1320,1585,1602,35.9
101903282,10121237496,1320,1585,1602,75.0
101906446,10136491395,1320,1585,1602,48.0
101908799,10151179548,1320,1585,1602,65.0
101909448,10156410103,1320,1585,1602,159.0
101916197,10208104428,1320,1585,1602,138.0
101918058,10223135065,1320,1585,1602,38.5
101923615,10263799740,1320,1585,1602,82.0
101927585,10298162627,1320,1585,1602,58.98
101929495,10320708184,1320,1585,1602,22.0
101937301,10378787786,1320,1585,1602,128.0
101937485,10379847218,1320,1585,1602,25.0
101938047,1038259130,1320,1585,1602,1008.0
101938864,10386676292,1320,1585,1602,68.0
101941238,10400707405,1320,1585,1602,248.0
101943090,10417969731,1320,1585,1602,53.0
101947689,10463597203,1320,1585,1602,256.0
101954784,1052347464,1320,1585,1602,13.8
101958634,10552919941,1320,1585,1602,58.0
101959072,10556124275,1320,1585,1602,69.0
101964291,1060616622,1320,1585,1602,76.0
101972928,10692086064,1320,1585,1602,49.28
101993391,1089325123,1320,1585,1602,59.0
102002117,10964085940,1320,1585,1602,176.0
102015467,11045199118,1320,1585,1602,88.0
102029100,11123145536,1320,1585,1602,21.0
102032583,11136329325,1320,1585,1602,158.0
102050868,11210402412,1320,1585,1602,156.0
102054780,11221550018,1320,1585,1602,42.0
102063390,1125828780,1320,1585,1602,16.8
102064954,11266956206,1320,1585,1602,40.0
102077246,11355058073,1320,1585,1602,79.5
102078204,1136389841,1320,1585,1602,52.0
102092520,1147415548,1320,1585,1602,4.0
102094833,11491142010,1320,1585,1602,60.0
102096597,11502846986,1320,1585,1602,156.0
102100707,1153859644,1320,1585,1602,84.0
102108676,1159023092,1320,1585,1602,2.0
102120512,1166646059,1320,1585,1602,58.0
102136701,1176860186,1320,1585,1602,46.0
102140488,11789969408,1320,1585,1602,39.0
102148357,1211608522,1320,1585,1602,79.9
102148652,1218585868,1320,1585,1602,168.8
102148657,1218855385,1320,1585,1602,100.0
102148658,1218858025,1320,1585,1602,100.0
102148798,1221876216,1320,1585,1602,19.8
102149252,1230304137,1320,1585,1602,2.9
102149260,1230375117,1320,1585,1602,15.9
102150550,1255945559,1320,1585,1602,27.8
102151011,1266847273,1320,1585,1602,55.5
102151135,1268809035,1320,1585,1602,100.7
102151146,1268862621,1320,1585,1602,2.3
102151590,1278434913,1320,1585,1602,13.8
102151591,1278442044,1320,1585,1602,33.5
102151594,1278466563,1320,1585,1602,3.3
102151695,1282127902,1320,1585,1602,9.5
102152680,1305494,1320,1585,1602,74.2
102154307,1337956778,1320,1585,1602,53.04375
102154356,1338256103,1320,1585,1602,100.0
102154497,1341066793,1320,1585,1602,6.5
102154524,1341611014,1320,1585,1602,7.0
102155024,1352756078,1320,1585,1602,49.9
102156152,1375145259,1320,1585,1602,56.0
102157446,1401600750,1320,1585,1602,150.0
102159267,1432934925,1320,1585,1602,9.8
102159308,1433468616,1320,1585,1602,8.5
102159318,1433487741,1320,1585,1602,4.4
102159320,1433490792,1320,1585,1602,19.8
102159323,1433496453,1320,1585,1602,6.7
102159324,1433496978,1320,1585,1602,408.0
102159325,1433497245,1320,1585,1602,6.9
102160011,1443371795,1320,1585,1602,185.0
102162394,1470285175,1320,1585,1602,9.8
102162567,1471429329,1320,1585,1602,1.6
102164570,1491292022,1320,1585,1602,3.7
102165901,1502225461,1320,1585,1602,2.5
102167119,1512056826,1320,1585,1602,15.0
102167264,1513112826,1320,1585,1602,69.0
102167266,1513122186,1320,1585,1602,60.0
102167369,1513628325,1320,1585,1602,2.9
102170087,1542474421,1320,1585,1602,6.5
102171318,1551061090,1320,1585,1602,7.4
102171320,1551062026,1320,1585,1602,12.8
102172427,1557007441,1320,1585,1602,10.0
102172752,1558309948,1320,1585,1602,168.0
102176487,1575823311,1320,1585,1602,5.7
102177433,1580455712,1320,1585,1602,39.0
102179956,1600233328,1320,1585,1602,35.8
102180285,1602583218,1320,1585,1602,4.0
102180311,1602640917,1320,1585,1602,3.5
102180316,1602651069,1320,1585,1602,2.5
102181534,1611894321,1320,1585,1602,31.83
102183709,1627737896,1320,1585,1602,38.4
102184940,1639305742,1320,1585,1602,28.8
102187764,1661118110,1320,1585,1602,99.0
102188969,1673217300,1320,1585,1602,56.0
102189070,1674388977,1320,1585,1602,35.9
102195250,1722370644,1320,1585,1602,49.2
102195268,1722585480,1320,1585,1602,53.0
102197738,1749626054,1320,1585,1602,63.0
102197748,1749767258,1320,1585,1602,65.0
102206846,1965622601,1320,1585,1602,115.0
102208713,2010151,1320,1585,1602,19.8
102208766,2216155,1320,1585,1602,55.03125
102208782,2256658,1320,1585,1602,76.8
102208812,2344834,1320,1585,1602,12.5
102208931,2813257,1320,1585,1602,22.1
102208943,2853235,1320,1585,1602,118.9
102208956,2931643,1320,1585,1602,159.0
102208971,2984146,1320,1585,1602,62.0
102209044,3248476,1320,1585,1602,59.9
102209076,3319231,1320,1585,1602,53.86
102209244,387196,1320,1585,1602,179.0
102209412,4490304,1320,1585,1602,39.0
102209483,556420,1320,1585,1602,28.0
102209606,856816,1320,1585,1602,2.5
102209614,870427,1320,1585,1602,39.0
102209647,943411,1320,1585,1602,69.0
102209654,962416,1320,1585,1602,2.9
102211503,10017800376,1320,1585,1602,75.0
102212006,10022284273,1320,1585,1602,59.0
102213181,10032405244,1320,1585,1602,49.0
102215878,1005450499,1320,1585,1602,243.0
102217859,10070930962,1320,1585,1602,299.0
102224600,10112400244,1320,1585,1602,35.0
102232427,10156410104,1320,1585,1602,159.0
102232536,10157000294,1320,1585,1602,159.0
102235312,1017921752,1320,1585,1602,71.0
102237064,1019272267,1320,1585,1602,32.0
102246879,10266373368,1320,1585,1602,68.8
102250161,10295692108,1320,1585,1602,3.2
102250833,1030685103,1320,1585,1602,60.0
102251311,10312424798,1320,1585,1602,71.8
102251534,10314115726,1320,1585,1602,49.0
102252433,10320698000,1320,1585,1602,26.0
102252435,10320708185,1320,1585,1602,86.0
102254699,1033818317,1320,1585,1602,13.0
102255925,10348922970,1320,1585,1602,54.8
102257390,10360313095,1320,1585,1602,22.9
102259714,10375375727,1320,1585,1602,96.0
102266131,10417892146,1320,1585,1602,46.0
102273631,10495987880,1320,1585,1602,40.0
102274090,10499617080,1320,1585,1602,88.0
102289757,10631074449,1320,1585,1602,68.0
102290359,1063502907,1320,1585,1602,4.0
102297811,1071205821,1320,1585,1602,144.0
102300989,1074226304,1320,1585,1602,8.0
102306098,10793615177,1320,1585,1602,84.0
102308088,10809006342,1320,1585,1602,50.27
102309256,10824213219,1320,1585,1602,100.0
102317495,10901960324,1320,1585,1602,165.559375
102324885,10962696732,1320,1585,1602,60.0
102335234,1102588312,1320,1585,1602,78.0
102338505,11044950401,1320,1585,1602,43.8
102344128,11072895963,1320,1585,1602,79.0
102346301,1108296037,1320,1585,1602,109.0
102353608,11128655161,1320,1585,1602,59.0
102374009,11210402413,1320,1585,1602,48.0
102377902,11221550019,1320,1585,1602,62.0
102404526,1138900694,1320,1585,1602,999999.0
102408711,1141690786,1320,1585,1602,64.8
102410781,1142981038,1320,1585,1602,120.0
102413177,11451281323,1320,1585,1602,50.0
102419666,11502846987,1320,1585,1602,156.0
102420758,1151087385,1320,1585,1602,80.4
102433051,1159807338,1320,1585,1602,67.2
102447457,11687300061,1320,1585,1602,62.0
102455685,11742006097,1320,1585,1602,76.0
102467816,1181210977,1320,1585,1602,13.0
102471291,1211608523,1320,1585,1602,79.9
102471526,1217662686,1320,1585,1602,6.8
102471602,1218855386,1320,1585,1602,100.0
102472193,1230375118,1320,1585,1602,15.9
102474066,1268810647,1320,1585,1602,7.9
102474499,1278258682,1320,1585,1602,33.5
102474558,1280079024,1320,1585,1602,43.8
102476177,1315466223,1320,1585,1602,2.5
102477188,1337289,1320,1585,1602,31.2
102479485,1381632304,1320,1585,1602,39.6
102479489,1381665535,1320,1585,1602,2.5
102482128,1432770865,1320,1585,1602,57.0
102482140,1432860481,1320,1585,1602,6.7
102482211,1433491204,1320,1585,1602,5.7
102482213,1433495017,1320,1585,1602,14.9
102482214,1433497246,1320,1585,1602,6.9
102483542,1450741773,1320,1585,1602,2.8
102483543,1450742709,1320,1585,1602,3.9
102483544,1450748226,1320,1585,1602,4.5
102484228,1457503239,1320,1585,1602,276.0
102485404,1470673748,1320,1585,1602,3.9
102485498,1471438951,1320,1585,1602,63.8
102486199,1478107900,1320,1585,1602,2.8
102486628,1481811489,1320,1585,1602,25.8
102486964,1485650369,1320,1585,1602,11.0
102488221,1497704157,1320,1585,1602,4.2
102488863,1502437157,1320,1585,1602,5.9
102488899,1502622746,1320,1585,1602,4.0
102488900,1502629055,1320,1585,1602,11.9
102489661,1508898462,1320,1585,1602,1.9
102490204,1513103971,1320,1585,1602,60.0
102490206,1513121395,1320,1585,1602,60.0
102490297,1513628326,1320,1585,1602,2.8
102490478,1514962777,1320,1585,1602,2.4
102492150,1533487709,1320,1585,1602,6.6
102492151,1533490091,1320,1585,1602,5.0
102492992,1542485888,1320,1585,1602,5.9
102493281,1545971245,1320,1585,1602,29.8
102494224,1551096839,1320,1585,1602,4.3
102495303,1557007442,1320,1585,1602,10.0
102495642,1558309949,1320,1585,1602,168.0
102500210,1579674570,1320,1585,1602,89.0
102502021,1592895925,1320,1585,1602,2.5
102502290,1595202951,1320,1585,1602,66.0
102502961,1600530035,1320,1585,1602,7.6
102503159,1602156514,1320,1585,1602,8.9
102503260,1602574888,1320,1585,1602,4.8
102503283,1602636667,1320,1585,1602,4.9
102503530,1604555250,1320,1585,1602,9.8
102506773,1627754937,1320,1585,1602,31.2
102506826,1628435154,1320,1585,1602,3.2
102511297,1665594724,1320,1585,1602,55.8
102513936,1690996429,1320,1585,1602,96.0
102514789,1696918498,1320,1585,1602,170.0
102517612,1717123326,1320,1585,1602,4.9
102520969,1749626055,1320,1585,1602,63.0
102523982,1779169119,1320,1585,1602,14.0
102531485,1979731705,1320,1585,1602,159.0
102531767,2010152,1320,1585,1602,192.0
102531816,2182358,1320,1585,1602,119.0
102531963,2743034,1320,1585,1602,180.0
102532046,3061478,1320,1585,1602,161.8
102532319,387197,1320,1585,1602,179.0
102532363,4006582,1320,1585,1602,135.0
102532389,4125760,1320,1585,1602,189.9
102532479,4542172,1320,1585,1602,45.0
102532540,556421,1320,1585,1602,26.0
102532668,856817,1320,1585,1602,21.0
102532675,870428,1320,1585,1602,34.14
102532697,912146,1320,1585,1602,49.9
102532717,943412,1320,1585,1602,86.3
102532718,944060,1320,1585,1602,62.0
102532726,962273,1320,1585,1602,2.7
102533548,1000676518,1320,1585,1602,33.0
102533630,1000806793,1320,1585,1602,12.0
102535226,1002416673,1320,1585,1602,319.9
102540929,10071025307,1320,1585,1602,57.88
102542464,10080938245,1320,1585,1602,248.0
102547695,10112400245,1320,1585,1602,6.0
102550506,10125206544,1320,1585,1602,67.99
102555573,10156410105,1320,1585,1602,159.0
102555683,10157000295,1320,1585,1602,159.0
102561275,1019975204,1320,1585,1602,62.0
102564494,1022549650,1320,1585,1602,30.0
102568363,10256448545,1320,1585,1602,45.0
102570728,10273557482,1320,1585,1602,259.0
102571753,10282267822,1320,1585,1602,29.0
102572095,10284971064,1320,1585,1602,4.2
102573445,10296417062,1320,1585,1602,276.0
102573929,1030623625,1320,1585,1602,7.0
102574231,10311283032,1320,1585,1602,19.9
102575627,10321312931,1320,1585,1602,48.8
102578128,10341528004,1320,1585,1602,63.7
102578796,1034780445,1320,1585,1602,6.9
102586163,10393982780,1320,1585,1602,5.9
102586685,10398633360,1320,1585,1602,99.8
102587930,10406340031,1320,1585,1602,89.0
102589090,10417796696,1320,1585,1602,89.9
102589331,10420376324,1320,1585,1602,4.9
102589513,10422573538,1320,1585,1602,129.0
102589869,10426162721,1320,1585,1602,88.0
102590010,10427855888,1320,1585,1602,5.0
102593620,10462222803,1320,1585,1602,84.0
102596313,10491244429,1320,1585,1602,19.9
102596715,10495981050,1320,1585,1602,46.0
102596716,10495985652,1320,1585,1602,60.0
102596956,10497732290,1320,1585,1602,69.0
102597181,10499617081,1320,1585,1602,173.0
102597677,1050281601,1320,1585,1602,47.0
102603772,10543666098,1320,1585,1602,57.0
102605370,10557436816,1320,1585,1602,36.0
102615824,10655402452,1320,1585,1602,54.9
102622255,1072455657,1320,1585,1602,24.8
102622276,1072469502,1320,1585,1602,24.8
102629979,10798010497,1320,1585,1602,39.0
102631236,10809006343,1320,1585,1602,50.49
102636262,10860931464,1320,1585,1602,150.0
102637395,1087165,1320,1585,1602,108.0
102639699,10894526696,1320,1585,1602,80.0
102642554,10918230848,1320,1585,1602,38.0
102656208,1101226700,1320,1585,1602,189.0
102656266,1101258350,1320,1585,1602,62.0
102661717,11044950402,1320,1585,1602,129.0
102671579,1109755,1320,1585,1602,16.8
102676526,11128330913,1320,1585,1602,48.0
102676594,11128563173,1320,1585,1602,28.0
102714516,11289765214,1320,1585,1602,1.0
102724969,1136676400,1320,1585,1602,4.3
102726405,1137685122,1320,1585,1602,35.5
102730033,11405258677,1320,1585,1602,44.0
102733014,1142416940,1320,1585,1602,258.0
102736321,11451280532,1320,1585,1602,50.0
102736439,11452703560,1320,1585,1602,78.0
102736669,1145525463,1320,1585,1602,57.0
102744814,1152143650,1320,1585,1602,36.0
102744853,1152166468,1320,1585,1602,10.5
102749626,11555922497,1320,1585,1602,72.0
102753455,1158137110,1320,1585,1602,3.9
102782495,11765975744,1320,1585,1602,46.0
102791191,1181210978,1320,1585,1602,13.0
102792281,11816097520,1320,1585,1602,850.0
102794629,1211312115,1320,1585,1602,119.0
102794662,1211608524,1320,1585,1602,79.9
102794868,1217512915,1320,1585,1602,5.8
102794955,1218855387,1320,1585,1602,100.0
102795282,1226659791,1320,1585,1602,28.0
102795523,1230208952,1320,1585,1602,568.0
102795849,1236569703,1320,1585,1602,6.5
102795858,1236701592,1320,1585,1602,8.8
102796570,1252662039,1320,1585,1602,40.0
102796806,1257387409,1320,1585,1602,49.5
102797356,1268766383,1320,1585,1602,10.4
102797371,1268857724,1320,1585,1602,41.9
102797806,1278483986,1320,1585,1602,6.5
102798770,1301683,1320,1585,1602,84.9
102798894,1305496,1320,1585,1602,129.0
102801393,1355682198,1320,1585,1602,59.8
102802771,1381665011,1320,1585,1602,55.0
102803164,1391066495,1320,1585,1602,3.0
102805447,1432678847,1320,1585,1602,6.8
102805534,1433465978,1320,1585,1602,10.4
102805537,1433473517,1320,1585,1602,12.5
102805547,1433494871,1320,1585,1602,20.5
102805548,1433496455,1320,1585,1602,6.7
102805549,1433497247,1320,1585,1602,6.9
102806343,1444356759,1320,1585,1602,189.0
102806887,1450717225,1320,1585,1602,20.8
102806893,1450748227,1320,1585,1602,3.9
102807548,1457215366,1320,1585,1602,3.8
102808523,1468210035,1320,1585,1602,2.85
102808595,1469761839,1320,1585,1602,25.0
102808684,1470305538,1320,1585,1602,11.6
102808868,1471535576,1320,1585,1602,57.6
102808898,1471819607,1320,1585,1602,84.0
102809561,1478107901,1320,1585,1602,8.9
102810238,1485098904,1320,1585,1602,8.3
102812223,1502618904,1320,1585,1602,5.5
102813181,1510712388,1320,1585,1602,50.0
102813522,1513121396,1320,1585,1602,60.0
102813615,1513628327,1320,1585,1602,2.6
102813771,1514641673,1320,1585,1602,4.9
102813788,1514962778,1320,1585,1602,2.5
102815468,1533479646,1320,1585,1602,6.8
102815900,1537551380,1320,1585,1602,14.9
102816638,1546012159,1320,1585,1602,3.0
102816640,1546014007,1320,1585,1602,12.5
102816647,1546100335,1320,1585,1602,4.99
102816837,1547485150,1320,1585,1602,25.0
102816868,1547585203,1320,1585,1602,2.6
102817069,1548611374,1320,1585,1602,2.47
102817530,1551040527,1320,1585,1602,2.8
102818646,1557007443,1320,1585,1602,10.0
102822721,1575823313,1320,1585,1602,3.6
102822861,1576415876,1320,1585,1602,15.0
102823023,1577398301,1320,1585,1602,2.0
102823579,1580155579,1320,1585,1602,89.0
102825368,1593862705,1320,1585,1602,8.6
102825683,1596352089,1320,1585,1602,38.8
102826164,1600193961,1320,1585,1602,2.5
102826166,1600214970,1320,1585,1602,2.8
102826188,1600526574,1320,1585,1602,5.0
102826838,1604915842,1320,1585,1602,128.0
102834527,1666446131,1320,1585,1602,12.5
102835096,1671975633,1320,1585,1602,56.0
102844056,1749626056,1320,1585,1602,63.0
102847075,1779342568,1320,1585,1602,3.3
102847936,1787491720,1320,1585,1602,11.6
102848012,1787958265,1320,1585,1602,98.0
102852498,1961691162,1320,1585,1602,199.0
102853225,1967696749,1320,1585,1602,189.0
102855110,2913957,1320,1585,1602,39.9
102855131,2984148,1320,1585,1602,55.0
102855251,3319233,1320,1585,1602,33.84
102855656,556422,1320,1585,1602,39.0
102855790,856818,1320,1585,1602,21.0
102855833,938370,1320,1585,1602,46.0
102855837,944061,1320,1585,1602,8.5
102855850,962418,1320,1585,1602,2.9
102856771,1000799366,1320,1585,1602,19.0
102861069,1004542083,1320,1585,1602,66.0
102864038,10071025308,1320,1585,1602,57.88
102865994,10084208950,1320,1585,1602,39.0
102869799,10108114096,1320,1585,1602,96.0
102871803,10118177209,1320,1585,1602,28.2
102878673,10156410106,1320,1585,1602,159.0
102878776,10157000296,1320,1585,1602,159.0
102883443,10193922206,1320,1585,1602,72.9
102884955,10204547282,1320,1585,1602,105.0
102884963,1020458562,1320,1585,1602,48.0
102886476,10216477920,1320,1585,1602,55.8
102890073,10245176212,1320,1585,1602,49.9
102890241,10246542757,1320,1585,1602,75.8
102891855,10257623852,1320,1585,1602,39.9
102893803,10272149520,1320,1585,1602,10.1
102897931,10314483270,1320,1585,1602,68.0
102901339,10341528005,1320,1585,1602,63.7
102901452,10342986631,1320,1585,1602,26.4
102901801,10345909590,1320,1585,1602,119.4
102902014,1034786107,1320,1585,1602,12.9
102903156,10357379464,1320,1585,1602,24.5
102908334,10388141555,1320,1585,1602,63.0
102909328,10393982781,1320,1585,1602,5.9
102909825,10398633361,1320,1585,1602,99.8
102910454,10401560770,1320,1585,1602,49.9
102910524,10401971110,1320,1585,1602,68.0
102911724,10413788993,1320,1585,1602,38.8
102912427,10420376325,1320,1585,1602,4.9
102912616,10422573539,1320,1585,1602,69.0
102919992,10497575472,1320,1585,1602,60.0
102924291,1052706741,1320,1585,1602,56.0
102924330,1052728242,1320,1585,1602,158.0
102926552,10541776817,1320,1585,1602,40.0
102928694,1055976257,1320,1585,1602,129.0
102934698,10617401245,1320,1585,1602,24.0
102942107,10690500130,1320,1585,1602,65.78
102942618,1069636112,1320,1585,1602,109.0
102943412,10706011654,1320,1585,1602,65.0
102943744,1070873759,1320,1585,1602,26.0
102952876,10796766045,1320,1585,1602,67.0
102954385,10810195532,1320,1585,1602,43.78
102958154,1084824093,1320,1585,1602,88.0
102960447,1087166,1320,1585,1602,54.5
